Год_рождения,Подписаны_документы,Пол,БылПростой,ОпытВДолжности,Активность,Знак_зодиака,Возраст,Оценка_HR,УровеньОплаты,Офлайн_участие,Образование,Телефон,Город,Размер,Закрытые_проекты,ГодНайма,Курсы,Увольнение
1999.0,Нет,Male,Yes,4.0,,,26.0,6.0,3.0,0.0,,917208366288,Bangalore,S,0.0,2017.0,,0
1999.0,Нет,Male,,,139.0,Стрелец,26.0,6.0,3.0,0.0,Bachelors,917208366288,Bangalore,S,0.0,,1.0,0
2000.0,,Male,,4.0,375.0,Стрелец,26.0,,,1.0,Bachelors,916647449091,Bangalore,S,15.0,2012.0,2.0,0
2000.0,Нет,Male,No,5.0,402.0,,27.0,4.0,2.0,0.0,Masters,912786549472,Bangalore,,14.0,2017.0,4.0,0
1999.0,,Female,No,,69.0,Рак,26.0,6.0,3.0,,Masters,918014720462,Bangalore,S,12.0,,2.0,1
1999.0,Да,Female,No,4.0,69.0,Рак,,6.0,3.0,1.0,Masters,918014720462,Bangalore,S,12.0,2015.0,2.0,1
,Да,,No,2.0,488.0,Козерог,24.0,3.0,,,Bachelors,915467565296,New Delhi,L,5.0,,4.0,1
2002.0,Да,Female,No,2.0,488.0,Козерог,24.0,3.0,2.0,1.0,Bachelors,915467565296,New Delhi,L,5.0,2015.0,4.0,1
2002.0,Да,Female,No,2.0,488.0,Козерог,,3.0,2.0,1.0,Bachelors,915467565296,New Delhi,L,5.0,2015.0,,1
,Да,Female,,2.0,488.0,Козерог,24.0,,2.0,1.0,Bachelors,915467565296,,L,5.0,2015.0,4.0,1
1999.0,Да,Female,No,5.0,,Рак,,6.0,2.0,0.0,Masters,913833844264,New Delhi,,12.0,2015.0,,1
2002.0,,Male,No,2.0,,Весы,24.0,3.0,3.0,0.0,PHD,914102317092,New Delhi,XL,6.0,2017.0,1.0,0
2002.0,Нет,Male,No,2.0,386.0,Весы,24.0,3.0,3.0,,PHD,914102317092,New Delhi,XL,,2017.0,1.0,0
2002.0,Нет,Male,,2.0,,Весы,24.0,,,0.0,PHD,914102317092,New Delhi,,6.0,2017.0,1.0,0
1998.0,Да,Male,No,,451.0,Близнецы,27.0,8.0,3.0,1.0,Masters,918343315956,Bangalore,S,14.0,,1.0,1
1998.0,Да,Male,,5.0,451.0,Близнецы,27.0,8.0,3.0,1.0,Masters,918343315956,Bangalore,S,14.0,2015.0,,1
1998.0,,Male,No,5.0,451.0,Близнецы,27.0,,3.0,1.0,Masters,918343315956,Bangalore,,14.0,2015.0,1.0,1
1998.0,Да,Male,No,5.0,451.0,,27.0,8.0,3.0,,Masters,918343315956,Bangalore,S,14.0,2015.0,1.0,1
1998.0,Да,Female,No,1.0,,Рак,28.0,10.0,2.0,1.0,Bachelors,917109007823,New Delhi,XS,12.0,2015.0,2.0,1
1998.0,Да,,No,1.0,,Рак,28.0,10.0,2.0,1.0,Bachelors,917109007823,New Delhi,,12.0,2015.0,2.0,1
1998.0,Да,Female,No,1.0,392.0,Рак,28.0,10.0,2.0,1.0,Bachelors,917109007823,New Delhi,XS,12.0,,2.0,1
,Да,Female,No,1.0,392.0,Рак,28.0,10.0,2.0,,,917109007823,New Delhi,XS,12.0,,2.0,1
1998.0,Да,Female,No,1.0,392.0,Рак,28.0,10.0,2.0,1.0,Bachelors,917109007823,New Delhi,,12.0,2015.0,2.0,1
1999.0,Да,Male,No,2.0,407.0,Овен,28.0,0.0,3.0,1.0,Bachelors,914108869791,,XL,11.0,2014.0,2.0,1
1998.0,Нет,Male,No,5.0,,Водолей,27.0,7.0,1.0,,Masters,911281867085,New Delhi,M,2.0,2017.0,1.0,0
1998.0,Нет,,,5.0,,Водолей,27.0,7.0,1.0,,Masters,911281867085,,M,2.0,2017.0,,0
1998.0,Нет,Male,No,5.0,,Водолей,27.0,7.0,1.0,,Masters,911281867085,New Delhi,M,2.0,,1.0,0
1998.0,,Male,No,5.0,10.0,Водолей,27.0,7.0,1.0,1.0,Masters,911281867085,New Delhi,,2.0,2017.0,1.0,0
1998.0,,Female,No,,243.0,Весы,28.0,2.0,3.0,,Bachelors,918729103157,,S,,2012.0,4.0,1
1998.0,Да,Female,No,1.0,243.0,Весы,28.0,2.0,3.0,,Bachelors,918729103157,,S,,2012.0,4.0,1
1998.0,Да,Female,No,1.0,243.0,Весы,28.0,2.0,3.0,,Bachelors,918729103157,Bangalore,S,8.0,,4.0,1
1998.0,Да,Female,No,1.0,243.0,Весы,,,3.0,,Bachelors,918729103157,Bangalore,S,8.0,,4.0,1
1998.0,Нет,,No,5.0,84.0,Весы,,8.0,3.0,1.0,Masters,914205259853,New Delhi,L,6.0,2012.0,1.0,0
2000.0,,Male,No,,465.0,Стрелец,26.0,,3.0,1.0,Masters,911797679635,,M,11.0,2014.0,,0
2000.0,Нет,,No,4.0,465.0,Стрелец,26.0,9.0,,1.0,Masters,911797679635,New Delhi,M,,,,0
,Нет,Male,No,4.0,,Стрелец,26.0,9.0,3.0,1.0,,911797679635,New Delhi,M,11.0,2014.0,3.0,0
,Нет,Male,Yes,2.0,9.0,Водолей,24.0,5.0,3.0,1.0,,919983329307,,,,2016.0,1.0,0
2003.0,Нет,,Yes,2.0,9.0,,24.0,5.0,3.0,1.0,Bachelors,919983329307,New Delhi,XXL,,2016.0,1.0,0
,,,,2.0,,Водолей,24.0,5.0,3.0,1.0,,919983329307,New Delhi,XXL,3.0,2016.0,1.0,0
2003.0,Нет,Male,Yes,2.0,,Водолей,24.0,5.0,3.0,,Bachelors,919983329307,New Delhi,XXL,3.0,2016.0,1.0,0
1998.0,Да,Female,No,0.0,,Рак,28.0,2.0,3.0,1.0,Masters,919759296201,,,7.0,2017.0,3.0,1
1998.0,Да,Female,,0.0,,Рак,28.0,2.0,3.0,,Masters,919759296201,,S,7.0,2017.0,,1
1998.0,Да,Female,No,0.0,,Рак,,2.0,,,Masters,919759296201,Bangalore,S,7.0,2017.0,3.0,1
,Да,,No,0.0,240.0,,28.0,2.0,,1.0,,919759296201,Bangalore,S,7.0,2017.0,3.0,1
1998.0,Да,Female,No,,240.0,,28.0,2.0,3.0,1.0,Masters,919759296201,Bangalore,,7.0,2017.0,3.0,1
2000.0,Нет,Male,Yes,,150.0,Дева,27.0,,,1.0,Bachelors,917370357166,Pune,M,0.0,2017.0,2.0,0
2000.0,Нет,,Yes,5.0,150.0,Дева,27.0,3.0,,1.0,Bachelors,917370357166,Pune,M,0.0,,2.0,0
2000.0,Нет,Male,Yes,5.0,150.0,,,3.0,3.0,1.0,,917370357166,Pune,M,0.0,2017.0,,0
,,,No,1.0,172.0,Рыбы,29.0,8.0,2.0,0.0,Bachelors,911404248874,,M,9.0,2015.0,3.0,1
1996.0,Да,,No,1.0,172.0,Рыбы,29.0,8.0,2.0,0.0,Bachelors,911404248874,,M,9.0,2015.0,,1
1996.0,Да,Female,,1.0,172.0,Рыбы,,8.0,2.0,0.0,Bachelors,911404248874,New Delhi,M,,,3.0,1
1996.0,Да,Female,,1.0,,Рыбы,29.0,8.0,2.0,0.0,,911404248874,New Delhi,,,2015.0,3.0,1
1996.0,,Female,,1.0,172.0,Рыбы,,,2.0,0.0,Bachelors,911404248874,,M,9.0,,3.0,1
1996.0,,Male,No,1.0,94.0,Стрелец,,2.0,3.0,1.0,Bachelors,914995694713,Bangalore,,4.0,2012.0,3.0,0
,Нет,Male,No,,,Стрелец,,,3.0,1.0,Bachelors,914995694713,,L,,,,0
1999.0,Да,Female,No,2.0,,Водолей,28.0,1.0,3.0,1.0,Bachelors,919567622432,Pune,S,1.0,2015.0,1.0,1
1999.0,,,No,2.0,286.0,,28.0,1.0,3.0,1.0,Bachelors,919567622432,Pune,S,1.0,2015.0,1.0,1
1999.0,Да,Female,No,2.0,286.0,Водолей,28.0,1.0,3.0,1.0,,919567622432,Pune,S,1.0,2015.0,1.0,1
2001.0,Нет,Female,No,4.0,206.0,Козерог,26.0,6.0,,0.0,Masters,916987383522,,,7.0,2017.0,5.0,0
2001.0,Нет,Female,,4.0,206.0,,,6.0,3.0,0.0,Masters,916987383522,New Delhi,,7.0,,,0
1997.0,Да,Female,Yes,2.0,129.0,Водолей,28.0,10.0,3.0,,Bachelors,914921569126,Pune,XS,2.0,,4.0,1
1997.0,Да,,Yes,2.0,,,,10.0,3.0,0.0,Bachelors,914921569126,Pune,XS,2.0,2015.0,4.0,1
1997.0,Да,Female,Yes,,129.0,Водолей,28.0,,3.0,0.0,,914921569126,Pune,XS,2.0,2015.0,4.0,1
1997.0,Да,Female,Yes,2.0,129.0,Водолей,28.0,10.0,,0.0,,914921569126,Pune,,,,4.0,1
1998.0,,Female,No,1.0,,,28.0,3.0,3.0,1.0,Bachelors,914409356072,New Delhi,S,0.0,2017.0,4.0,0
1998.0,Нет,Female,No,1.0,404.0,Телец,28.0,3.0,3.0,1.0,Bachelors,914409356072,New Delhi,S,,2017.0,4.0,0
1998.0,,Female,No,1.0,404.0,Телец,28.0,3.0,,,Bachelors,914409356072,New Delhi,S,,2017.0,,0
,Да,Male,No,5.0,448.0,Водолей,27.0,9.0,,0.0,Bachelors,914790044397,Pune,,,2018.0,4.0,1
2000.0,Да,Male,No,5.0,448.0,,,9.0,3.0,0.0,Bachelors,914790044397,Pune,L,12.0,,4.0,1
2000.0,Да,Male,No,5.0,448.0,,,,,0.0,Bachelors,914790044397,Pune,L,12.0,2018.0,4.0,1
2000.0,Да,Male,,5.0,,Водолей,27.0,9.0,,0.0,Bachelors,914790044397,,L,,2018.0,4.0,1
2000.0,Да,Male,No,5.0,,Водолей,27.0,9.0,3.0,,Bachelors,914790044397,,L,12.0,2018.0,,1
1996.0,,Male,,2.0,410.0,Козерог,29.0,10.0,3.0,,Bachelors,919150299891,Bangalore,M,13.0,2014.0,3.0,0
,Нет,Male,,2.0,410.0,Козерог,29.0,,3.0,0.0,Bachelors,919150299891,Bangalore,,13.0,2014.0,3.0,0
1999.0,,,No,4.0,163.0,Близнецы,26.0,5.0,,1.0,Bachelors,912407532236,Pune,M,1.0,,4.0,1
1999.0,,Female,No,4.0,163.0,Близнецы,26.0,5.0,3.0,,Bachelors,912407532236,,M,1.0,2017.0,,1
,Да,Female,No,,163.0,Близнецы,26.0,,3.0,1.0,,912407532236,,M,1.0,2017.0,4.0,1
1995.0,Нет,Male,No,,328.0,Телец,,9.0,3.0,1.0,,918885750139,Pune,M,,2014.0,1.0,0
1995.0,Нет,Male,No,,,Телец,30.0,,,1.0,Bachelors,918885750139,Pune,M,7.0,2014.0,,0
,Нет,Male,No,2.0,328.0,Телец,30.0,9.0,3.0,,,918885750139,Pune,M,7.0,2014.0,1.0,0
1995.0,Нет,Male,No,2.0,328.0,Телец,30.0,,3.0,,Bachelors,918885750139,Pune,M,7.0,2014.0,1.0,0
1995.0,Нет,Male,No,2.0,328.0,Телец,30.0,9.0,3.0,1.0,Bachelors,918885750139,Pune,M,7.0,,1.0,0
1996.0,Нет,,No,,198.0,Овен,29.0,9.0,3.0,0.0,Masters,911380840234,New Delhi,,,2017.0,,1
,Нет,Male,No,2.0,198.0,,29.0,9.0,3.0,0.0,Masters,911380840234,New Delhi,L,8.0,2017.0,3.0,1
1995.0,Да,Female,No,2.0,205.0,Козерог,30.0,9.0,3.0,0.0,Bachelors,917069301636,Bangalore,,4.0,2016.0,2.0,1
1995.0,Да,Female,No,2.0,205.0,Козерог,30.0,9.0,3.0,0.0,Bachelors,917069301636,Bangalore,L,4.0,2016.0,2.0,1
1995.0,Да,Female,No,2.0,,Козерог,30.0,9.0,3.0,0.0,,917069301636,Bangalore,L,4.0,2016.0,2.0,1
1995.0,Да,Female,,2.0,,Козерог,30.0,,3.0,0.0,,917069301636,Bangalore,L,4.0,2016.0,,1
,Да,Female,No,,205.0,Козерог,30.0,9.0,3.0,0.0,Bachelors,917069301636,Bangalore,L,4.0,2016.0,2.0,1
2000.0,Да,Female,No,4.0,447.0,Весы,,,3.0,0.0,Bachelors,916553109613,,XS,,2012.0,5.0,1
2000.0,,Female,,4.0,447.0,Весы,,4.0,3.0,0.0,Bachelors,916553109613,,XS,,2012.0,5.0,1
1997.0,Нет,Male,No,,,Стрелец,29.0,1.0,3.0,,Bachelors,919469538935,Bangalore,L,,2014.0,,0
,,,No,1.0,17.0,,,1.0,3.0,0.0,Bachelors,919469538935,Bangalore,L,0.0,2014.0,3.0,0
1997.0,Нет,Male,No,1.0,17.0,Стрелец,29.0,1.0,,0.0,Bachelors,919469538935,Bangalore,L,0.0,2014.0,3.0,0
1998.0,Нет,Female,No,1.0,243.0,Рыбы,,2.0,2.0,,,913149991863,New Delhi,M,,2018.0,4.0,1
1998.0,Нет,Female,,,243.0,Рыбы,,,,0.0,PHD,913149991863,New Delhi,M,11.0,2018.0,,1
,Нет,,,1.0,243.0,Рыбы,29.0,2.0,,0.0,PHD,913149991863,New Delhi,M,11.0,2018.0,4.0,1
1998.0,Нет,Female,No,1.0,243.0,Рыбы,29.0,2.0,,0.0,PHD,913149991863,New Delhi,M,11.0,2018.0,4.0,1
1998.0,,,No,1.0,243.0,Рыбы,29.0,2.0,,0.0,,913149991863,New Delhi,,11.0,2018.0,4.0,1
1995.0,Нет,Female,No,2.0,217.0,,30.0,,3.0,,Masters,919808848974,Pune,M,3.0,2015.0,3.0,0
1996.0,Да,Female,No,2.0,79.0,Лев,29.0,2.0,2.0,1.0,Masters,913417755869,New Delhi,S,1.0,,,1
1996.0,Да,Female,No,2.0,79.0,Лев,29.0,,2.0,,,913417755869,,S,1.0,2013.0,4.0,1
1997.0,Нет,Male,No,2.0,32.0,,29.0,3.0,3.0,0.0,Bachelors,917538547471,,L,14.0,2016.0,3.0,0
1997.0,Нет,Male,No,2.0,,,29.0,3.0,3.0,0.0,,917538547471,Bangalore,L,14.0,2016.0,3.0,0
1997.0,Нет,,No,2.0,32.0,Стрелец,29.0,3.0,3.0,0.0,,917538547471,Bangalore,L,,2016.0,3.0,0
1995.0,,,No,2.0,85.0,Рак,30.0,0.0,2.0,1.0,,913767839419,Pune,S,5.0,,3.0,0
1995.0,,Female,No,,85.0,,30.0,0.0,2.0,1.0,Masters,913767839419,Pune,S,,2017.0,3.0,0
1995.0,Нет,Female,No,2.0,85.0,Рак,30.0,0.0,2.0,1.0,Masters,913767839419,Pune,S,,2017.0,,0
1997.0,Да,,Yes,1.0,21.0,,30.0,2.0,2.0,,Bachelors,913075470001,Pune,M,,2015.0,3.0,1
,Да,Female,Yes,1.0,21.0,Телец,,2.0,2.0,0.0,Bachelors,913075470001,Pune,M,3.0,2015.0,3.0,1
1996.0,,Female,No,2.0,448.0,Стрелец,29.0,,2.0,0.0,Masters,918601295972,New Delhi,M,1.0,2017.0,1.0,1
1995.0,Нет,Male,,2.0,,Дева,30.0,2.0,3.0,,,913547409337,Bangalore,M,14.0,2015.0,5.0,0
1995.0,Нет,Male,No,2.0,380.0,,30.0,2.0,3.0,1.0,Bachelors,913547409337,Bangalore,M,14.0,2015.0,5.0,0
,Нет,Male,No,2.0,,Дева,,2.0,3.0,1.0,Bachelors,913547409337,Bangalore,M,,2015.0,5.0,0
,,Male,No,2.0,380.0,Дева,30.0,2.0,3.0,1.0,Bachelors,913547409337,,M,,2015.0,5.0,0
1997.0,Нет,Male,No,,109.0,Овен,30.0,8.0,3.0,,,915038766259,,XXL,11.0,,4.0,0
1997.0,Да,Female,No,1.0,,Рак,,2.0,3.0,0.0,Bachelors,918252151102,,M,,2013.0,1.0,1
1997.0,Да,Female,No,1.0,,Рак,29.0,2.0,3.0,0.0,Bachelors,918252151102,New Delhi,,7.0,2013.0,1.0,1
,,Female,,1.0,51.0,Рак,29.0,,3.0,0.0,,918252151102,New Delhi,M,7.0,2013.0,1.0,1
1997.0,Да,Female,No,1.0,51.0,Рак,29.0,,3.0,0.0,,918252151102,New Delhi,M,,2013.0,1.0,1
2000.0,Да,Female,,5.0,,Весы,,3.0,2.0,,,919323537105,Bangalore,M,14.0,2015.0,4.0,1
,Да,Female,,5.0,387.0,Весы,27.0,3.0,2.0,1.0,Masters,919323537105,Bangalore,M,14.0,2015.0,,1
2000.0,Да,Female,Yes,,387.0,Весы,,3.0,,,Masters,919323537105,,M,14.0,2015.0,4.0,1
,,,Yes,5.0,387.0,,,3.0,2.0,1.0,Masters,919323537105,,M,14.0,,4.0,1
2000.0,Да,Female,,5.0,387.0,Весы,27.0,,2.0,1.0,Masters,919323537105,Bangalore,M,14.0,2015.0,4.0,1
1996.0,Нет,Female,No,2.0,76.0,Стрелец,29.0,1.0,2.0,0.0,Masters,914835000903,New Delhi,M,,,1.0,0
1996.0,Нет,Female,No,2.0,76.0,Стрелец,29.0,1.0,2.0,0.0,Masters,914835000903,New Delhi,,,2017.0,1.0,0
,Да,Male,,1.0,361.0,Телец,29.0,6.0,3.0,0.0,,918004929810,,M,,2012.0,4.0,1
1998.0,,Male,No,1.0,361.0,Телец,29.0,,3.0,0.0,Bachelors,918004929810,Bangalore,M,9.0,2012.0,4.0,1
,Да,Male,No,1.0,361.0,Телец,29.0,6.0,3.0,0.0,Bachelors,918004929810,Bangalore,M,9.0,2012.0,,1
1998.0,Да,Male,,,361.0,Телец,29.0,6.0,3.0,,Bachelors,918004929810,Bangalore,M,9.0,2012.0,4.0,1
2000.0,,Female,No,5.0,481.0,Рак,27.0,0.0,2.0,1.0,Bachelors,917363970964,Bangalore,M,,2012.0,1.0,1
2000.0,Да,Female,,5.0,481.0,Рак,27.0,0.0,2.0,1.0,Bachelors,917363970964,,M,8.0,2012.0,,1
,Да,,No,,481.0,,27.0,0.0,2.0,1.0,Bachelors,917363970964,Bangalore,M,8.0,2012.0,1.0,1
1996.0,Нет,Female,,1.0,322.0,Дева,29.0,9.0,,0.0,PHD,912144342303,Bangalore,,12.0,2016.0,2.0,0
1996.0,Нет,,No,1.0,322.0,Дева,29.0,9.0,,0.0,PHD,912144342303,,S,12.0,,2.0,0
1996.0,Нет,Female,No,1.0,322.0,,29.0,9.0,3.0,0.0,PHD,912144342303,Bangalore,S,12.0,2016.0,2.0,0
,Нет,Female,,1.0,322.0,Дева,29.0,9.0,,0.0,PHD,912144342303,Bangalore,S,12.0,,2.0,0
1996.0,Нет,Female,No,,322.0,Дева,29.0,9.0,3.0,,PHD,912144342303,Bangalore,S,12.0,,2.0,0
1996.0,Да,Female,,2.0,190.0,Весы,30.0,2.0,,,,914918516997,Bangalore,M,0.0,2018.0,2.0,1
1997.0,Нет,Male,No,,,Овен,30.0,0.0,2.0,1.0,Masters,912790888824,New Delhi,M,11.0,2017.0,3.0,0
1997.0,Нет,Male,No,,,,,0.0,,1.0,,912790888824,New Delhi,M,,2017.0,3.0,0
1997.0,Нет,Male,,2.0,421.0,Овен,,0.0,2.0,1.0,Masters,912790888824,,M,,,3.0,0
1997.0,Нет,Male,No,,421.0,Овен,,,2.0,1.0,Masters,912790888824,New Delhi,M,11.0,2017.0,,0
1995.0,Нет,Male,No,1.0,,,30.0,4.0,3.0,1.0,Bachelors,914203208780,Bangalore,XXL,2.0,,,0
1995.0,Нет,Male,,1.0,487.0,Весы,,4.0,3.0,1.0,Bachelors,914203208780,Bangalore,XXL,,2012.0,3.0,0
1995.0,Нет,Male,No,1.0,,Весы,30.0,,3.0,1.0,Bachelors,914203208780,Bangalore,XXL,2.0,2012.0,3.0,0
,Нет,Male,No,1.0,487.0,,30.0,4.0,3.0,1.0,Bachelors,914203208780,,XXL,2.0,2012.0,,0
,,,No,,69.0,Рыбы,26.0,3.0,3.0,1.0,,915130441903,New Delhi,,,2013.0,3.0,0
1998.0,,Male,No,,381.0,Рак,29.0,1.0,,1.0,PHD,915561860885,New Delhi,M,,2015.0,1.0,0
1998.0,,,No,,381.0,,29.0,1.0,1.0,1.0,PHD,915561860885,New Delhi,M,13.0,2015.0,,0
1998.0,Нет,Male,No,,381.0,Рак,29.0,1.0,,,PHD,915561860885,New Delhi,M,13.0,2015.0,1.0,0
1998.0,Нет,Male,No,2.0,,Рак,29.0,1.0,1.0,1.0,PHD,915561860885,,M,13.0,2015.0,1.0,0
1995.0,Нет,Male,No,1.0,462.0,,,7.0,3.0,0.0,Bachelors,916191972239,Pune,M,3.0,2016.0,,0
1997.0,Да,Female,,,,Козерог,,,2.0,0.0,Bachelors,919087852827,Pune,XS,2.0,2014.0,3.0,1
1997.0,Да,,No,2.0,489.0,,29.0,2.0,2.0,0.0,Bachelors,919087852827,,XS,2.0,2014.0,,1
1997.0,Да,Female,No,2.0,489.0,Козерог,,2.0,2.0,0.0,Bachelors,919087852827,Pune,,2.0,2014.0,,1
1997.0,Нет,Male,No,2.0,64.0,Козерог,,6.0,3.0,,Bachelors,915882786532,Bangalore,M,15.0,2016.0,,0
,Нет,Male,No,2.0,64.0,,,6.0,3.0,,Bachelors,915882786532,,M,15.0,2016.0,2.0,0
1997.0,Нет,Male,No,2.0,64.0,Козерог,,6.0,3.0,1.0,Bachelors,915882786532,Bangalore,,,2016.0,2.0,0
1997.0,Нет,Male,No,2.0,64.0,Козерог,30.0,6.0,3.0,,Bachelors,915882786532,Bangalore,M,15.0,2016.0,2.0,0
1997.0,Нет,Male,,2.0,64.0,Козерог,,6.0,3.0,1.0,,915882786532,Bangalore,M,15.0,2016.0,,0
1996.0,Нет,Female,Yes,1.0,,Стрелец,,7.0,2.0,,PHD,914822813807,New Delhi,M,8.0,2015.0,3.0,0
1996.0,Нет,Female,Yes,1.0,37.0,Стрелец,29.0,7.0,2.0,1.0,,914822813807,New Delhi,M,8.0,2015.0,3.0,0
,Нет,Female,Yes,1.0,37.0,,29.0,7.0,2.0,1.0,PHD,914822813807,New Delhi,,8.0,2015.0,3.0,0
,Нет,,Yes,1.0,,Стрелец,29.0,,,1.0,,914822813807,New Delhi,,,2015.0,3.0,0
1996.0,Нет,Female,Yes,1.0,37.0,,29.0,7.0,2.0,,PHD,914822813807,New Delhi,,8.0,2015.0,,0
1995.0,Да,Male,,2.0,,Скорпион,,0.0,3.0,1.0,Bachelors,919429925160,Bangalore,,11.0,2018.0,4.0,1
,Да,Male,No,,66.0,Скорпион,30.0,0.0,3.0,1.0,,919429925160,Bangalore,L,11.0,2018.0,4.0,1
,Да,Male,,2.0,66.0,Скорпион,30.0,0.0,3.0,1.0,Bachelors,919429925160,Bangalore,L,11.0,2018.0,4.0,1
1995.0,Да,Male,No,2.0,66.0,Скорпион,30.0,0.0,3.0,1.0,Bachelors,919429925160,Bangalore,L,11.0,,4.0,1
1995.0,Да,,,2.0,66.0,Скорпион,,0.0,3.0,,Bachelors,919429925160,Bangalore,L,11.0,,4.0,1
1997.0,Нет,Female,No,,246.0,Скорпион,29.0,8.0,2.0,0.0,Masters,918584060493,,,1.0,2017.0,3.0,0
1997.0,,Female,No,2.0,246.0,Скорпион,29.0,8.0,2.0,0.0,Masters,918584060493,Pune,XXL,1.0,2017.0,3.0,0
1997.0,,Female,No,2.0,246.0,,29.0,8.0,2.0,,Masters,918584060493,Pune,XXL,1.0,2017.0,3.0,0
1997.0,Нет,Female,,2.0,245.0,Овен,29.0,0.0,3.0,1.0,Masters,917058881350,Bangalore,L,15.0,2016.0,2.0,0
1997.0,Нет,,,2.0,,Овен,29.0,0.0,3.0,1.0,,917058881350,,L,15.0,,,0
,Нет,,No,2.0,245.0,Овен,29.0,0.0,3.0,1.0,Masters,917058881350,Bangalore,L,15.0,2016.0,2.0,0
,Нет,Male,No,1.0,326.0,Водолей,29.0,,,1.0,Bachelors,914469785246,New Delhi,,13.0,2012.0,1.0,0
,Нет,Male,No,1.0,,Водолей,,4.0,3.0,1.0,,914469785246,New Delhi,XL,13.0,2012.0,,0
1997.0,Нет,Female,No,,70.0,Телец,29.0,8.0,2.0,1.0,,912721005208,Pune,L,12.0,,2.0,1
1997.0,Нет,Male,No,1.0,46.0,,30.0,3.0,3.0,1.0,Bachelors,918523430553,Bangalore,M,,2016.0,3.0,0
1997.0,Нет,Male,,1.0,46.0,Козерог,30.0,3.0,3.0,1.0,,918523430553,,M,,2016.0,3.0,0
1997.0,Нет,Male,No,1.0,46.0,,,3.0,3.0,1.0,Bachelors,918523430553,Bangalore,M,10.0,2016.0,,0
1997.0,,Male,No,1.0,,Козерог,,3.0,3.0,1.0,Bachelors,918523430553,,M,,2016.0,3.0,0
1997.0,Нет,Male,No,1.0,46.0,Козерог,30.0,,3.0,,,918523430553,Bangalore,M,10.0,2016.0,3.0,0
1996.0,Нет,Female,No,1.0,496.0,Скорпион,30.0,,3.0,0.0,Bachelors,915157813686,,S,,2013.0,1.0,0
1996.0,,Female,,,496.0,,30.0,10.0,,,Bachelors,915157813686,New Delhi,S,,2013.0,1.0,0
1996.0,Нет,Female,,1.0,496.0,Скорпион,30.0,10.0,,,Bachelors,915157813686,New Delhi,S,10.0,,1.0,0
1996.0,Нет,Male,No,2.0,,Близнецы,29.0,,2.0,,Masters,914939535036,,,14.0,2017.0,2.0,0
1996.0,Нет,,No,2.0,354.0,Близнецы,29.0,,2.0,1.0,,914939535036,,M,14.0,2017.0,2.0,0
1996.0,,Male,No,,,Близнецы,29.0,,,,Masters,914939535036,Pune,M,14.0,2017.0,2.0,0
1996.0,Нет,,No,2.0,354.0,Близнецы,29.0,,2.0,1.0,Masters,914939535036,Pune,,14.0,2017.0,2.0,0
1996.0,Нет,,No,2.0,354.0,Близнецы,29.0,6.0,2.0,,Masters,914939535036,Pune,M,,2017.0,2.0,0
1998.0,Нет,Female,,1.0,,Телец,29.0,7.0,3.0,,,919932842620,New Delhi,L,6.0,2016.0,1.0,0
1998.0,Нет,Female,No,1.0,13.0,Телец,29.0,7.0,3.0,1.0,,919932842620,New Delhi,L,6.0,2016.0,1.0,0
1998.0,Нет,Female,No,1.0,13.0,,,,3.0,1.0,Bachelors,919932842620,New Delhi,L,6.0,2016.0,1.0,0
1998.0,,Female,No,1.0,13.0,Телец,,7.0,3.0,1.0,Bachelors,919932842620,,,6.0,2016.0,1.0,0
1998.0,,Female,Yes,1.0,206.0,Дева,28.0,9.0,3.0,1.0,Bachelors,914598199405,New Delhi,S,13.0,,,0
1998.0,,Female,Yes,,206.0,Дева,28.0,9.0,3.0,1.0,Bachelors,914598199405,New Delhi,S,,2015.0,,0
,Нет,,Yes,1.0,206.0,Дева,,,3.0,1.0,Bachelors,914598199405,New Delhi,S,,,5.0,0
1998.0,Нет,Female,Yes,5.0,185.0,,27.0,4.0,3.0,1.0,,916033611839,Bangalore,XL,,2016.0,,0
1998.0,Нет,Female,Yes,5.0,185.0,,27.0,4.0,3.0,,Bachelors,916033611839,Bangalore,,4.0,2016.0,3.0,0
1998.0,Нет,,,5.0,185.0,Овен,27.0,,,1.0,Bachelors,916033611839,Bangalore,XL,4.0,2016.0,3.0,0
1998.0,,,Yes,5.0,185.0,Овен,27.0,4.0,,1.0,Bachelors,916033611839,Bangalore,,4.0,2016.0,3.0,0
1998.0,Нет,Female,Yes,5.0,185.0,Овен,27.0,4.0,3.0,1.0,Bachelors,916033611839,Bangalore,XL,4.0,2016.0,3.0,0
1995.0,Да,Male,,,18.0,Козерог,30.0,6.0,3.0,0.0,Bachelors,916478865565,New Delhi,,15.0,2014.0,4.0,1
1995.0,Да,Male,,2.0,,,30.0,6.0,3.0,0.0,Bachelors,916478865565,New Delhi,,15.0,2014.0,4.0,1
1995.0,Да,Male,No,2.0,,Козерог,,6.0,3.0,0.0,Bachelors,916478865565,New Delhi,M,15.0,2014.0,4.0,1
1995.0,Да,Male,No,2.0,18.0,Козерог,,6.0,3.0,0.0,,916478865565,New Delhi,M,15.0,2014.0,4.0,1
1997.0,Да,Male,No,,0.0,Дева,30.0,8.0,2.0,1.0,Bachelors,917862308384,,M,14.0,2015.0,,1
1997.0,Да,Male,No,2.0,,Дева,,8.0,2.0,,Bachelors,917862308384,Pune,M,14.0,2015.0,1.0,1
